MM-FIXAR-00395-00 | PORCA EM AÇO SEXTAVADA | Fixação | FIXAR | | 5/8UNC 35/64POL | 140
MM-FIXAR-00396-00 | PORCA EM AÇO SEXTAVADA | Fixação | FIXAR | | 7/16UNC X 3/8POL | 139
MM-FIXAR-00397-00 | PORCA EM AÇO SEXTAVADA | Fixação | FIXAR | | AC SAE1020 ZIN DIN 9 | 138
MM-FIXAR-00398-00 | PORCA EM AÇO SEXTAVADA | Fixação | FIXAR | | 934 M6 X 1 5MM | 138
MM-FIXAR-00398-00 | PORCA EM AÇO SEXTAVADA | Fixação | FIXAR | | 1/2UNC X 7/16POL | 140
MM-FIXAR-00399-00 | PORCA EM AÇO SEXTAVADA | Fixação | FIXAR | | M10 X 1 8MM SAE 102 | 139
MM-FIXAR-00400-00 | PORCA EM AÇO SEXTAVADA | Fixação | FIXAR | | M12 X 1,50 X 10MM | 140
MM-FIXAR-00401-00 | PORCA EM AÇO SEXTAVADA | Fixação | FIXAR | | M24 X 3 X 19MM | 140
MM-FIXAR-00402-00 | PORCA EM AÇO SEXTAVADA | Fixação | FIXAR | | M4X0,70 X 3,20MM | 138
MM-FIXAR-00403-00 | PORCA EM AÇO SEXTAVADA | Fixação | FIXAR | | M5 X 0,80 X 4MM | 138
MM-FIXAR-00404-00 | PORCA EM AÇO SEXTAVADA | Fixação | FIXAR | | M8 X 1,25 X 6,50MM | 139
MM-FIXAR-00405-00 | PORCA WINDMOLLER M35 X 1,50MM - DIN 981 KM7. | Fixação | FIXAR | WINDMOLLER | 003469307I | 155
ME-CPELE-00248-00 | SENSOR FOTOELETRICO 10-30VCC M8X1 4 PINOS IFM/OJ5048 | Fixação | CPELE | IFM | M8 | 16
ME-CPELE-00246-00 | SENSOR FOTOELETRICO 12-30VCC M8X1 4 PINOS IFM/OJ5026 | Fixação | CPELE | IFM | M8 | 16
ME-CPELE-00247-00 | SENSOR FOTOELETRICO 12-36VCC M8X1 4 PINOS IFM/OGH500 | Fixação | CPELE | IFM | M8 | 16
ME-CPELE-00345-00 | VALVULA SOLENOIDE C/ PARAFUSO CONECTOR MSSD-F 3 PINOS - FESTO | Fixação | CPELE | FESTO | | 45
ME-CPELE-00235-00 | AMPLIFICADOR ALARME VISUAL PIOVAN LAMINADORA 960AZ27 | Fontes e Eletrônica | CPELE | PIOVAN | | 13
ME-CPELE-00236-00 | AMPLIFICADOR MEDIC TENS 9MV EMGZ306A | Fontes e Eletrônica | CPELE | FMS | | 13
ME-CPELE-00004-00 | BATERIA TIONILA 3,6 V - 2,3 AH - 6ES7 971-0BA00 | Fontes e Eletrônica | CPELE | SIEMENS | 3,6V 2,3Ah | 22
ME-CPELE-00040-00 | CAPACITOR DIELETR - B43520-B9108-M | Fontes e Eletrônica | CPELE | EPCOS | | 22
ME-CPELE-00041-00 | CAPACITOR DIELETR 45/250V - FH4503 | Fontes e Eletrônica | CPELE | | 45/250V | 22
ME-CPELE-00187-00 | CARTAO ANALOGICO 4EA 24BIT 7AI261.7 BeR | Fontes e Eletrônica | CPELE | B&R | | 26
ME-CPELE-00111-00 | FONTE ALIMENTACAO 380-480 VCA TENSÃO 24-28 VCC IFM - E84036 | Fontes e Eletrônica | CPELE | IFM | 24-28VCC | 21
ME-CPELE-00110-00 | FONTE ALIMENTACAO TENSAO 100-240 VCA TENSAO 24-28 VCC | Fontes e Eletrônica | CPELE | | 24-28VCC | 21
ME-CPELE-00204-00 | PCI PRE-AMPLIFICAD P/N 701667 - NDC08-00100 | Fontes e Eletrônica | CPELE | NDC | | 20
ME-CPELE-00318-00 | PLACA DE CONTROLE AMPLIF 24V 37VA WV45-RGC2 BOSCH | Fontes e Eletrônica | CPELE | BOSCH | 24V 37VA | 20
ME-CPELE-00208-00 | PLACA NDC 5803602 | Fontes e Eletrônica | CPELE | NDC | | 20
ME-CPELE-00082-00 | DISJUNTOR MONOF MONOPOLAR B-10A | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | 10A | 9
ME-CPELE-00086-00 | DISJUNTOR MONOF. MONOPOLAR B-25A | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | 25A | 9
ME-CPELE-00090-00 | DISJUNTOR MONOF. MONOPOLAR B-32A | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | 32A | 10
ME-CPELE-00084-00 | DISJUNTOR MONOF. MONOPOLAR C-16A | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | 16A | 9
ME-CPELE-00088-00 | DISJUNTOR MONOF. MONOPOLAR C-2A | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | 2A | 10
ME-CPELE-00092-00 | DISJUNTOR MONOF. MONOPOLAR C-6A | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | 6A | 10
ME-CPELE-00095-00 | DISJUNTOR MONOF. MONOPOLAR C-6A | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | 6A | 10
ME-CPELE-00083-00 | DISJUNTOR TRIF. TRIPOLAR C-10A | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | 10A | 9
ME-CPELE-00085-00 | DISJUNTOR TRIF. TRIPOLAR C-20A | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | 20A | 9
ME-CPELE-00087-00 | DISJUNTOR TRIF. TRIPOLAR C-25A | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | 25A | 9
ME-CPELE-00089-00 | DISJUNTOR TRIF. TRIPOLAR C-32A | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | 32A | 10
ME-CPELE-00094-00 | DISJUNTOR TRIF. TRIPOLAR C-4A | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | 4A | 10
ME-CPELE-00091-00 | DISJUNTOR TRIF. TRIPOLAR C-50A | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | 50A | 10
ME-CPELE-00093-00 | DISJUNTOR TRIF. TRIPOLAR C-6A | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | 6A | 10
ME-CPELE-00097-00 | DISJUNTOR TRIPOLAR MOTOR 3RV10 11-1FA10 | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | | 10
ME-CPELE-00099-00 | DISJUNTOR TRIPOLAR MOTOR GV2ME06/1-1.6A | Fusíveis e Proteção Elétrica | CPELE | SCHNEIDER | 1-1.6A | 10
ME-CPELE-00054-00 | FUSIVEL CARTUCHO 6.3X32mm 6.3A 440V | Fusíveis e Proteção Elétrica | CPELE | | 6.3X32mm 6.3A | 7
ME-CPELE-00117-00 | FUSIVEL CARTUCHO VIDRO 2A – 250V = 1400/250 700415 | Fusíveis e Proteção Elétrica | CPELE | | 2A 250V | 5
ME-CPELE-00131-00 | FUSIVEL CERAM. NH1 INTERFUSS NNI 67080 125A – 500V | Fusíveis e Proteção Elétrica | CPELE | INTERFUSS | 125A 500V | 7
ME-CPELE-00132-00 | FUSIVEL CERAM. NH1 INTERFUSS NNI 67082 160A – 500V | Fusíveis e Proteção Elétrica | CPELE | INTERFUSS | 160A 500V | 7
ME-CPELE-00116-00 | FUSIVEL CERAMICA CARTUCHO 16A - 660V = F259-16 | Fusíveis e Proteção Elétrica | CPELE | | 16A 660V | 5
ME-CPELE-00112-00 | FUSIVEL CERAMICA CARTUCHO 25A – 80ka = 690V 120ka = 500V | Fusíveis e Proteção Elétrica | CPELE | | 25A 690V | 5
ME-CPELE-00113-00 | FUSIVEL CERAMICA CARTUCHO 50A - 700V = DCFP50A 14V | Fusíveis e Proteção Elétrica | CPELE | | 50A 700V | 5
ME-CPELE-00114-00 | FUSIVEL CERAMICA CARTUCHO 50A - 700V = DCFP50A 22V | Fusíveis e Proteção Elétrica | CPELE | | 50A 700V | 5
ME-CPELE-00115-00 | FUSIVEL CERAMICA CARTUCHO 6A - 500V = UTRA RAPIDO | Fusíveis e Proteção Elétrica | CPELE | | 6A 500V | 5
ME-CPELE-00125-00 | FUSIVEL CERAMICA NH00 DCA IRTA/3AC1022U 125A – 500V | Fusíveis e Proteção Elétrica | CPELE | IRTA | 125A 500V | 6
ME-CPELE-00128-00 | FUSIVEL CERAMICA NH00 GL/GG 10A – 500V | Fusíveis e Proteção Elétrica | CPELE | | 10A 500V | 6
ME-CPELE-00127-00 | FUSIVEL CERAMICA NH00 IEC 269 100A – 500V | Fusíveis e Proteção Elétrica | CPELE | | 100A 500V | 6
ME-CPELE-00133-00 | FUSIVEL CERAMICA NH00 SIEMENS 3NA3 824-6 80A – 500V | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | 80A 500V | 7
ME-CPELE-00129-00 | FUSIVEL CERAMICA NH00 SIEMENS/3NA3 817 40A – 500V | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | 40A 500V | 6
ME-CPELE-00130-00 | FUSIVEL CERAMICA NH00 SIEMENS/3NA3 820 50A – 500V | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | 50A 500V | 6
ME-CPELE-00126-00 | FUSIVEL CERAMICA NH00 TEE/36 ND 00-50 36A – 500V | Fusíveis e Proteção Elétrica | CPELE | TEE | 36A 500V | 6
ME-CPELE-00124-00 | FUSIVEL DIAZED CERAMICA SIEMENS/5BS511 35A – 500V | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | 35A 500V | 6
ME-CPELE-00121-00 | FUSIVEL DIAZED CERAMICA SIEMENS/5SB411 35A – 500V | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | 35A 500V | 6
ME-CPELE-00122-00 | FUSIVEL DIAZED CERAMICA SIEMENS/5SB421 50A – 500V | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | 50A 500V | 6
ME-CPELE-00123-00 | FUSIVEL DIAZED CERAMICA SIEMENS/5SB431 63A – 500V | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | 63A 500V | 6
ME-CPELE-00134-00 | FUSIVEL DIAZED CERAMICA SIEMENS/5SD440 25A – 500V | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | 25A 500V | 6
ME-CPELE-00118-00 | FUSIVEL DIAZED SIEMENS/5SB251 10A – 500V | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | 10A 500V | 5
ME-CPELE-00119-00 | FUSIVEL DIAZED SIEMENS/5SB261 16A – 500V | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | 16A 500V | 5
ME-CPELE-00120-00 | FUSIVEL DIAZED SIEMENS/5SB281 25A – 500V | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | 25A 500V | 5
ME-CPELE-00135-00 | FUSIVEL SILIZED CERAMICA SIEMENS/5SD4 50A – 500V | Fusíveis e Proteção Elétrica | CPELE | SIEMENS | 50A 500V | 6
ME-CPELE-00281-00 | TAMPA FUSIVEL DIAZED 2-25 A WEG/TFW 25 - 750V | Fusíveis e Proteção Elétrica | CPELE | WEG | 2-25A 750V | 8
UC-ACETA-00001-00 | ACETATO DE ETILA USADOS PARA LIMP DOS ROLOS | Gases e Consumíveis | ACETA | | 180 KG | 267
MD-DVSOS-00035-00 | FITA ISOLANTE AUTOF ETILENO PROPILENO 35000V 3M | Gases e Consumíveis | DVSOS | 3M | 35000V | 31
MD-DVSOS-00034-00 | FITA ISOLANTE ELERICA 3M/H0002243782 SCOTCH | Gases e Consumíveis | DVSOS | 3M | | 31
UG-GASES-00005-00 | GAS REFRIGERANTE R-134A | Gases e Consumíveis | GASES | DUPONT | 13,62 KG | 267
UG-GASES-00004-00 | GAS REFRIGERANTE R-141B | Gases e Consumíveis | GASES | | 13,6 KG | 267
UG-GASES-00001-00 | GAS REFRIGERANTE R-22 DUGOLD/R22 | Gases e Consumíveis | GASES | DUGOLD | 13,6KG | 267
UG-GASES-00002-00 | GAS REFRIGERANTE R-407C | Gases e Consumíveis | GASES | | 11,35 KG | 267
UG-GASES-00003-00 | GAS REFRIGERANTE R-410A | Gases e Consumíveis | GASES | | 11,34KG | 267
MM-CPMEC-00088-00 | BOMBA HIDRAULICA DE PALHETAS REF PV7-2X/20-20RA01MA0-10 | Hidráulica | CPMEC | REXROTH | | 30
MM-PNEUM-00048-00 | ELEMENTO FILTRANTE FLUIDO/FILTRAR OLEO HIDRAULICO | Hidráulica | PNEUM | HYDAC | 0110D010BN4HC | 227
MM-LUBRI-00012-00 | OLEO HIDRAUL DENSID 0,880 240oC VISCOSIDADE 600XP320 | Hidráulica | LUBRI | MOBIL | 20 LITROS | 262
ME-CPELE-00138-00 | LAMPADA FLUO 96V T8 LUZ G13 TLD30W NEG BULBO BC LEITOSO | Iluminação | CPELE | PHILIPS | T8 30W | 29
ME-CPELE-00354-00 | LAMPADA FLUORESCENTE UV-A 15W ULTRA LIGHT | Iluminação | CPELE | ULTRA LIGHT | 15W | 30
ME-CPELE-00142-00 | LAMPADA LED 10W 110/220V BASE 6-13 6400K 9500LM T8 OUROLUX | Iluminação | CPELE | OUROLUX | 10W T8 | 29
ME-CPELE-00317-00 | LAMPADA LED 6W UV-A TUBULAR COM BASE EM SOQUETE G13 | Iluminação | CPELE | | 6W G13 | 30
ME-CPELE-00143-00 | LAMPADA LED TUBULAR T8 G13 127/220V 1850LM | Iluminação | CPELE | | T8 G13 | 29
ME-CPELE-00144-00 | LAMPADA MINIATURA 12 V BA15S OSRAM/7506 | Iluminação | CPELE | OSRAM | 12V BA15S | 30
ME-CPELE-00144-00 | LAMPADA MINIATURA 21W 12V BA15S | Iluminação | CPELE | | 21W 12V BA15S | 8
ME-CPELE-00146-00 | LAMPADA MINIATURA 24V 5W BA15S | Iluminação | CPELE | | 24V 5W BA15S | 8
ME-CPELE-00145-00 | LAMPADA MINIATURA 30V 5W SADOKIN/A/312 BA15D | Iluminação | CPELE | SADOKIN | 30V 5W BA15D | 8
ME-CPELE-00146-00 | LAMPADA MINIATURA 5W AUTOMOT 24V BA15S OSRAM/5627 | Iluminação | CPELE | OSRAM | 24V 5W BA15S | 30
ME-CPELE-00145-00 | LAMPADA MINIATURA BA15D SADOKIN/A/312 30V 5W | Iluminação | CPELE | SADOKIN | 30V 5W | 30
ME-CPELE-00147-00 | LAMPADA QUARTZ FLASH TUBE MODELO DRELLOSCOP 302 | Iluminação | CPELE | DRELLO | | 21
ME-CPELE-00313-00 | REATOR ELETRONICO 1X15W PARA LAMPADA UV-A | Iluminação | CPELE | | 1X15W | 4
ME-CPELE-00356-00 | REATOR ELETRONICO 1X32W PARA LAMPADA UV-A | Iluminação | CPELE | | 1X32W | 4
ME-CPELE-00355-00 | REATOR ELETRONICO 2X32W PARA LAMPADA UV-A | Iluminação | CPELE | | 2X32W | 4
MM-REPOS-00204-00 | ACOPLAMENTO COMPONENTE KTR-24 1a 98SH A ROTEX | Motores e Transmissão | REPOS | KTR | ROTEX-24 | 51
MM-REPOS-00212-00 | ACOPLAMENTO DE EIXO 1 POL DE DIAMETRO | Motores e Transmissão | REPOS | | 1 POL | 51
ME-CPELE-00006-00 | ACOPLAMENTO FLEX 3MM R+W/MK12 | Motores e Transmissão | CPELE | R+W | 3MM | 20
ME-CPELE-00303-00 | ACOPLAMENTO KUP-1010-B EIXO RAD 0,25MM. AXIAL 0,4 | Motores e Transmissão | CPELE | | | 21
MD-DVSOS-00014-00 | ADESIVO PARA JUNTA DE MOTORES DIESEL 73G | Motores e Transmissão | DVSOS | 3M | 73G | 238
MM-REPOS-00206-00 | ENGRENAGEM TECHNYL CIL POM 33 DENTES | Motores e Transmissão | REPOS | | 33 DENTES | 54
MM-DVSOS-00060-00 | ENGRENAGEM TECHNYL EIXO CONTRA FACA 32 DENTES | Motores e Transmissão | DVSOS | | 32 DENTES | 54
MM-DVSOS-00059-00 | ENGRENAGEM TECHNYL EIXO CONTRA FACA 34 DENTES | Motores e Transmissão | DVSOS | | 34 DENTES | 54
MM-DVSOS-00061-00 | ENGRENAGEM WIND MOLLER | Motores e Transmissão | DVSOS | WINDMOLLER | 0760605 | 156
MM-DVSOS-00062-00 | ENGRENAGEM WINDMOLER 076120185 DS. 612-0185. | Motores e Transmissão | DVSOS | WINDMOLLER | | 31
ME-CPELE-00283-00 | MOTOR DE PASSO D-1080 KUNDG HCH 17PS-M027-02V | Motores e Transmissão | CPELE | KUNDIG | | 20
ME-CPELE-00196-00 | MOTOR MONOFASICO 110VCA ARM98 AC-PS10 ASM98AA-P10 | Motores e Transmissão | CPELE | | 110VCA | 19
MM-REPAR-00357-00 | ROTOR DA BOMBA F 416/2 NR.BA 15 00071 32BH1810 - PIOVAN | Motores e Transmissão | REPAR | PIOVAN | | 30
MM-CPMEC-00001-00 | ROTOR PARA BOMBA DE VACUO 2BH1600-F48-F48/2 4182138 PIOVAN | Motores e Transmissão | CPMEC | PIOVAN | | 30
MD-DVSOS-00047-00 | DIVERSOS REPOSIÇÃO INDUSTRIAL | Outros / Reposição | DVSOS | | | 239
MD-DVSOS-00049-00 | DIVERSOS REPOSIÇÃO INDUSTRIAL | Outros / Reposição | DVSOS | | | 239
MD-PNEUM-00005-00 | TUBO PNEUMATICO REPOSIÇÃO | Outros / Reposição | PNEUM | | 8 X 12MM - RAIO 35MM | 256
MD-PNEUM-00007-00 | TUBO PNEUMATICO REPOSIÇÃO | Outros / Reposição | PNEUM | | 4 X 6MM | 255
MM-PNEUM-00061-00 | REPOSIÇÃO PNEUMATICA | Outros / Reposição | PNEUM | | | 241
MM-PNEUM-00164-00 | COMPONENTE PNEUMATICO REPOSIÇÃO | Outros / Reposição | PNEUM | | 1,15 X 4,5 X 15,5MM | 254
MM-REPAR-00269-00 | REPARO INDUSTRIAL | Outros / Reposição | REPAR | | 47 X 584MM | 248
MM-REPAR-00270-00 | REPARO INDUSTRIAL | Outros / Reposição | REPAR | | 20 X 1397MM | 257
MM-REPAR-00275-00 | REPARO INDUSTRIAL | Outros / Reposição | REPAR | | 28,8 X 1149MM | 250
MM-REPAR-00276-00 | REPARO INDUSTRIAL | Outros / Reposição | REPAR | | 2705MM | 242
MM-REPAR-00277-00 | REPARO INDUSTRIAL | Outros / Reposição | REPAR | | 40 x 3560MM - LARG 2 X 25MM | 253
MM-REPAR-00278-00 | REPARO INDUSTRIAL | Outros / Reposição | REPAR | | 5,40 X 2750MM | 245
MM-REPAR-00279-00 | REPARO INDUSTRIAL | Outros / Reposição | REPAR | | 115 X 1190MM | 257
MM-REPAR-00283-00 | REPARO INDUSTRIAL | Outros / Reposição | REPAR | | 10 X 720MM | 252
MM-REPAR-00284-00 | REPARO INDUSTRIAL | Outros / Reposição | REPAR | | 5 X 25 X 210MM | 251
MM-REPAR-00296-00 | REPARO INDUSTRIAL | Outros / Reposição | REPAR | | 25 X 6810MM | 257
MM-VEDAC-00003-00 | ANEL VEDAÇÃO REPOSIÇÃO | Outros / Reposição | VEDAC | | 10 X 1MM | 166
MM-VEDAC-00012-00 | ANEL VEDAÇÃO REPOSIÇÃO | Outros / Reposição | VEDAC | | 150 X 4MM | 169
MM-VEDAC-00017-00 | ANEL VEDAÇÃO REPOSIÇÃO | Outros / Reposição | VEDAC | | 26 X 1,20MM | 167
MM-VEDAC-00024-00 | ANEL VEDAÇÃO REPOSIÇÃO | Outros / Reposição | VEDAC | | 45 X 1,75MM | 168
MM-VEDAC-00033-00 | ANEL VEDAÇÃO REPOSIÇÃO | Outros / Reposição | VEDAC | | 95 X 3MM | 170
UC-ESCOV-00001-00 | ESCOVA REPOSIÇÃO | Outros / Reposição | ESCOV | | | 229
MD-DVSOS-00003-00 | ABRACADEIRA AMARRACAO NYLON | Outros / Reposição | DVSOS | | 154 X3 MM | 240
MD-DVSOS-00004-00 | ABRACADEIRA AMARRACAO NYLON | Outros / Reposição | DVSOS | | 100 X 2,5 MM | 240
MD-DVSOS-00005-00 | ABRACADEIRA AMARRACAO NYLON | Outros / Reposição | DVSOS | | 230 X 4,7 MM | 240
MD-DVSOS-00006-00 | ABRACADEIRA AMARRACAO NYLON | Outros / Reposição | DVSOS | | 200 X 2.5 MM | 240
MD-DVSOS-00007-00 | ABRACADEIRA AMARRACAO NYLON | Outros / Reposição | DVSOS | | 536 X 13.7 MM | 240
MD-DVSOS-00008-00 | ABRACADEIRA AMARRACAO NYLON | Outros / Reposição | DVSOS | | 380 X 4.8 MM | 240
MD-DVSOS-00009-00 | ABRACADEIRA REGISTRO | Outros / Reposição | DVSOS | | 13 X 19 X 24MM | 159
MD-DVSOS-00010-00 | ABRACADEIRA REGISTRO | Outros / Reposição | DVSOS | | 19 X 27 X 29MM | 159
MD-DVSOS-00011-00 | ABRACADEIRA REGISTRO | Outros / Reposição | DVSOS | | 38 X 57 X 14,60MM | 159
MD-DVSOS-00012-00 | ABRACADEIRA REGISTRO | Outros / Reposição | DVSOS | | 8 X 13 X 9MM | 159
MD-DVSOS-00013-00 | ABRACADEIRA REGISTRO | Outros / Reposição | DVSOS | | 89 X 108 X 14,6MM | 159
ME-CPELE-00005-00 | ACOPLADOR P/REDE 12 MBIT /S 24V SIEMENS/6ES71580AD010XA0 | Outros / Reposição | CPELE | SIEMENS | 12 MBIT/S | 20
ME-CPELE-00007-00 | ADAPITADOR INTERFACE DSUB 9 P FEMEA B R/0AC913.92 | Outros / Reposição | CPELE | B&R | DSUB 9P | 22
MM-PNEUM-00011-00 | ADAPTADOR P/CILIND BOSCH 2700 | Outros / Reposição | PNEUM | BOSCH | | 30
MM-PNEUM-00078-00 | ADAPTADOR RETO MACHO PBT PC08G04 10BAR | Outros / Reposição | PNEUM | SMC/FESTO | 8 X 16MM X 1/2" | 209
MM-PNEUM-00080-00 | ADAPTADOR TUB FEMEA PBT QSF-1/8-4-B - 153022 | Outros / Reposição | PNEUM | SMC/FESTO | 4MM X 1/4" | 206
MM-PNEUM-00105-00 | ADAPTADOR TUB0 MACHO PBT QS-1/8-8 - 153004 | Outros / Reposição | PNEUM | SMC/FESTO | 8MM X 1/8" | 208
MM-PNEUM-00081-00 | ADAPTADOR TUBO FEM PBT QSF-1/4-6-B - 153024 14BAR | Outros / Reposição | PNEUM | SMC/FESTO | 6MM X 1/4" | 208
MM-PNEUM-00082-00 | ADAPTADOR TUBO FEM PBT QSF-1/4-8-B - 153026 14BAR | Outros / Reposição | PNEUM | SMC/FESTO | 8MM X 1/4" | 209
MM-PNEUM-00095-00 | ADAPTADOR TUBO MACHO QS-1/4-4 - 190644 14BAR | Outros / Reposição | PNEUM | SMC/FESTO | 4MM X 1/4" | 206
MM-PNEUM-00094-00 | ADAPTADOR TUBO MACHO QS-1/8-4 - 153001 14BAR | Outros / Reposição | PNEUM | SMC/FESTO | 4MM X 1/8" | 206
MM-PNEUM-00110-00 | ADAPTADOR TUBO PBT MACHO KQ2H04-U01 | Outros / Reposição | PNEUM | SMC/FESTO | 4MM X 1/8" | 206
MM-PNEUM-00102-00 | ADAPTADOR TUBULAR FEMEA PBT QS-3/8-6 FESTO/190645 | Outros / Reposição | PNEUM | SMC/FESTO | 6MM X 3/8" | 207
MM-PNEUM-00087-00 | ADAPTADOR TUBULAR LATÃO MACHO | Outros / Reposição | PNEUM | SMC/FESTO | 10MM X 1/2" | 211
MM-PNEUM-00093-00 | ADAPTADOR TUBULAR LATÃO MACHO | Outros / Reposição | PNEUM | SMC/FESTO | 16MM X 3/8" | 212
MM-PNEUM-00109-00 | ADAPTADOR TUBULAR LATÃO MACHO KCH08-02S | Outros / Reposição | PNEUM | SMC/FESTO | 8MM X 1/4" | 210
MM-PNEUM-00096-00 | ADAPTADOR TUBULAR MACHO FSC04-M5 | Outros / Reposição | PNEUM | PARKER | 4MM X M5 X 0,80MM | 206
MM-PNEUM-00098-00 | ADAPTADOR TUBULAR MACHO KCH06-99 | Outros / Reposição | PNEUM | SMC/FESTO | 6 X 6MM | 212
MM-PNEUM-00112-00 | ADAPTADOR TUBULAR MACHO KQ2H06-M5 | Outros / Reposição | PNEUM | SMC/FESTO | 6MM X M5 X 0,80 | 207
MM-PNEUM-00113-00 | ADAPTADOR TUBULAR MACHO KQ2H06-M5A | Outros / Reposição | PNEUM | SMC/FESTO | 6MM X M5 X 0,80 | 207
MM-PNEUM-00111-00 | ADAPTADOR TUBULAR MACHO KQ2H06-U03A | Outros / Reposição | PNEUM | SMC/FESTO | 6MM X 3/8" | 208
MM-PNEUM-00108-00 | ADAPTADOR TUBULAR MACHO KQ2H08-02AS | Outros / Reposição | PNEUM | SMC/FESTO | 8MM X 1/4" | 209
MM-PNEUM-00079-00 | ADAPTADOR TUBULAR MACHO PBT | Outros / Reposição | PNEUM | SMC/FESTO | 12MM X 3/8" | 211
MM-PNEUM-00083-00 | ADAPTADOR TUBULAR MACHO PBT | Outros / Reposição | PNEUM | SMC/FESTO | 8MM X 3/8" | 210
MM-PNEUM-00084-00 | ADAPTADOR TUBULAR MACHO PBT | Outros / Reposição | PNEUM | SMC/FESTO | 8MM X 1/4" | 210
MM-PNEUM-00085-00 | ADAPTADOR TUBULAR MACHO PBT | Outros / Reposição | PNEUM | SMC/FESTO | 8MM X 3/8" | 210
MM-PNEUM-00086-00 | ADAPTADOR TUBULAR MACHO PBT | Outros / Reposição | PNEUM | SMC/FESTO | 8MM X 3/8" | 210
MM-PNEUM-00088-00 | ADAPTADOR TUBULAR MACHO PBT | Outros / Reposição | PNEUM | SMC/FESTO | 10MM X 1/8" | 210
MM-PNEUM-00089-00 | ADAPTADOR TUBULAR MACHO PBT | Outros / Reposição | PNEUM | SMC/FESTO | 10MM X 1/2" | 211
MM-PNEUM-00090-00 | ADAPTADOR TUBULAR MACHO PBT | Outros / Reposição | PNEUM | SMC/FESTO | 12MM X 3/8" | 211
MM-PNEUM-00091-00 | ADAPTADOR TUBULAR MACHO PBT | Outros / Reposição | PNEUM | SMC/FESTO | 12MM X 1/2" | 211
MM-PNEUM-00092-00 | ADAPTADOR TUBULAR MACHO PBT | Outros / Reposição | PNEUM | SMC/FESTO | 12MM X 3/8" | 211
MM-PNEUM-00115-00 | ADAPTADOR TUBULAR MACHO PBT KQ2H08-U01A | Outros / Reposição | PNEUM | SMC/FESTO | 8MM X 1/8" | 208
MM-PNEUM-00101-00 | ADAPTADOR TUBULAR MACHO PBT QS-1/4-6 - 153003 14BAR | Outros / Reposição | PNEUM | SMC/FESTO | 6MM X 1/4" | 207
MM-PNEUM-00103-00 | ADAPTADOR TUBULAR MACHO PBT QS-1/4-6 - 153003 14BAR | Outros / Reposição | PNEUM | SMC/FESTO | 6MM X 1/4" | 207
MM-PNEUM-00099-00 | ADAPTADOR TUBULAR MACHO PBT QS-1/4-8 - 153005 14BAR | Outros / Reposição | PNEUM | SMC/FESTO | 8MM X 1/4" | 208
MM-PNEUM-00106-00 | ADAPTADOR TUBULAR MACHO PBT QS-1/4-8 - 153005 14BAR | Outros / Reposição | PNEUM | SMC/FESTO | 8MM X 1/4" | 208
MM-PNEUM-00100-00 | ADAPTADOR TUBULAR MACHO PBT QS-1/8-6 - 153002 14BAR | Outros / Reposição | PNEUM | SMC/FESTO | 6MM X 1/8" | 207
MM-PNEUM-00104-00 | ADAPTADOR TUBULAR MACHO PBT QS-3/8-8 - 53006 14 BAR | Outros / Reposição | PNEUM | SMC/FESTO | 8MM X 3/8" | 209
MM-PNEUM-00114-00 | ADAPTADOR TUBULAR MACHO PBT QSR3/8-8 - 153406 14BAR | Outros / Reposição | PNEUM | SMC/FESTO | 8MM X 3/8" | 209
MM-PNEUM-00107-00 | ADAPTADOR TUBULAR MACHO QS-3/8-8 - 153006 14BAR | Outros / Reposição | PNEUM | SMC/FESTO | 8MM X 3/8" | 209
MD-DVSOS-00015-00 | ADESIVO ARALDITE EPÓXI HOBBY 10 MIN. 23G | Outros / Reposição | DVSOS | TEKBOND | 23G | 238
MD-DVSOS-00016-00 | ADESIVO INSTANT HENKEL 5G | Outros / Reposição | DVSOS | HENKEL | 5G | 238
MD-DVSOS-00017-00 | ADESIVO PLASTIC TUBULAR 75G | Outros / Reposição | DVSOS | TIGRE | 75G | 238
